ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
351c4ae52eef0f79d0fe8d64aff24b849634eead7a6a129de87d65480dc3a0fe,https://www.snap.com/political-ads/asset/81f0de4e9d46d506c7f23b9efd2abe73a1b2a436dee50825119eeeafc86c23d3?mediaType=mp4,EUR,82,32938,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,"Wilhelminapark 17,Oegstgeest,2342 AD,NL",,Consumentenbond,,,,,,18-34,netherlands,,,,,latitude 52.08417;longitude 4.3175;radius 5.0,,,,,,,,,ANDROID,Provided by Advertiser,nl,,,,web_view_url:https://www.consumentenbond.nl/acties/zeker-online?cid=PAR_VID_Snapchat-video_Prospecting_Zeker+Online_Voorstel02
74d3118b9410ec06629609008cd63097df9ed58d78c171cea1db4592d7d944d6,https://www.snap.com/political-ads/asset/953f22802cdf5362fcc32360ff96d8138be2c693b2d6a9d523844c1d12979f01?mediaType=mp4,USD,1000,187796,2018/10/23 19:02:42Z,2018/11/21 07:59:59Z,The Modesto Bee,"948 11th Street, Suite 300,Modesto,95354,US",,STOPtheWaterGrabCoalition,,,,,,25+,united states,,,,,,,"Sacramento - Stockton - Modesto,San Francisco - Oakland - San Jose",,,,,,"Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Pet & Animal Lovers,Philanthropists,Political News Watchers,Water Sport Enthusiasts",,Provided by Advertiser,,"Occupation (Farming, Fish or Forestry),HHI: High Net Worth,Occupation (Legal, Education or Health),Occupation (Business, Finance or Mgmt),College Graduates,Home Status (Homeowner),Home Status (Renter),Occupation (Blue Collar)",,,web_view_url:http://bit.ly/2MMlKfn
d8ca8f82da7e32a43730b9fb0c81ca60b297f9b102f157e7bd31caa0344fa45e,https://www.snap.com/political-ads/asset/c302d8757d04c452ae3c1d036b7b597212837482571d50d2c4ac92f7aa43f085?mediaType=mp4,EUR,349,295307,2018/11/20 09:05:09Z,2018/11/24 09:04:25Z,Amnesty International Switzerland,CH,,Amnesty International,,,,,,18+,switzerland,,"Jura,Geneve,Neuchatel,Vaud,Ticino",,,,,,,,,,,,,Provided by Advertiser,"en,de",,,,
82b2cbcdaefac7574979f10fbad0154b790849d1f7654fd065aa21536ff77d3b,https://www.snap.com/political-ads/asset/b9f4fc3e525eb7caf44b0898f43689076dc5926713319082672a2b7f22536909?mediaType=jpg,CAD,119,67449,2018/10/02 18:30:58Z,2018/12/17 07:15:32Z,Kick Media Inc.,"12420 - 104 Avenue,Edmonton,T5N 3Z9,CA",,Alberta Health Services,,,,,,16-25,canada,Alberta,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.albertahealthservices.ca/info/Page16023.aspx?WT.mc_id=drugsafe-cannabis&WT.trsc=snapchat
73c01406bb7d80f2c05e363afa61a0bf7713c6618b6965d089f03fd6616a36af,https://www.snap.com/political-ads/asset/64b79a8e07b4b1546696aabe0ba06859ef9c799e2ad609bb95271e550ce677ee?mediaType=mp4,EUR,69,24144,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,"Wilhelminapark 17,Oegstgeest,2342 AD,NL",,Consumentenbond,,,,,,18-34,netherlands,,,,,latitude 52.08889;longitude 5.11556;radius 5.0,,,,,,,,,ANDROID,Provided by Advertiser,nl,,,,web_view_url:https://www.consumentenbond.nl/acties/zeker-online?cid=PAR_VID_Snapchat-video_Prospecting_Zeker+Online_Voorstel01
76b602b6b6f5ef088bf8937bd73a02503237e9af0deb0e3a59653e0c167568a7,https://www.snap.com/political-ads/asset/2e6de24773853caf1d61bb311fc100faead65588322a9c41f7435df3345f12d8?mediaType=png,USD,37,5149,2018/10/28 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Progressive Turnout Project,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:http://votingmatters.org/
8a9535c92888741f89d1445c9bce85c13498a744026f2d973b0bd69ee97d8b5e,https://www.snap.com/political-ads/asset/4f5b78fa7c75c4bc63126e3dd14d1e98d678d69eef9784f208cc8c1e4671dd40?mediaType=png,USD,41,6202,2018/11/01 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Progressive Turnout Project,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:http://votingmatters.org/
0793289b0033524d4657b412f7f9902fc6f9bf88e4363dad5de7227ec38db52b,https://www.snap.com/political-ads/asset/39264d0897db29b773c8b12366de41ebf94fdcd7f3e2c59a2d74327e1ff70130?mediaType=mp4,EUR,1281,762206,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,"Skt. Petri Passage 52 ,København K,1165,DK",,Mejeriforeningen,,,,,,20-29,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
215d4159f5ae3089770d85ad874be9743512bf70e0184f6e5601555db9720cc4,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1299,413862,2018/10/11 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,"3803 N. Fairfax Dr., Suite 100,Arlington,22203,US",,NAMI,,,,,,18-20,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://www.act4mentalhealth.org/
ef6be28a3be48408c6f08b22bb405e518c57717198abc65e276c3992d27fe5bb,https://www.snap.com/political-ads/asset/6bfcd2d71d1a50bf43c64f4510b97231bc716db3accc1b539f00ec6d1b66aaf9?mediaType=png,USD,107,19452,2018/10/28 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Progressive Turnout Project,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:http://votingmatters.org/
91b86382723c056658947b008285b1f63acf842d05b2bf5b89ef2ee7ff147998,https://www.snap.com/political-ads/asset/33b4f152e43884354fffb0585a988553c7ebd4021e73991a1dab61e01fb04912?mediaType=mp4,GBP,31,16343,2018/11/27 21:44:19Z,2019/01/13 21:43:53Z,Amnesty International UK,"17-25 New Inn Yard,London,EC2A 3EA,GB",,Amnesty International UK,,,,,,25+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amnesty.org.uk/write-for-rights/action/northern-ireland-abortion?utm_source=Snapchat&utm_medium=Digital&utm_campaign=WFR&utm_content=NI-abortion-V14
1bea2aea0f0e1977c5c9226fbac045b32e6ab512a08819211166635114c4b4da,https://www.snap.com/political-ads/asset/f40c8446c5066242c769caaad94ad9a3b8827f7ce4209a367b3ddbc27969ec07?mediaType=mp4,USD,618,55443,2018/10/18 20:44:09Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,NextGen America,,,,,,18-34,united states,,,,,,,,,"23966,23889,20115,24069,22967,22715,23901,24522,24151,22713,24549,23938,24554,24065,20140,22735,20139,22904,22960,22623,23952,22734,24102,24538,22903,24174,23139,24501,23968,24079,23909,24569,22945,24565,23824,24580,24571,20117,22905,24059,24599,22728,22731,22943,24577,20185,22719,20116,22965,24121,22627,22959,23876,22958,22968,23917,23040,23962,22922,22963,23093,24502,24122,24531,24598,22937,22935,22947,22911,23821,24067,23856,22725,23927,24139,23022,24520,24539,24541,23942,24594,22936,24504,24558,22730,23055,23843,24161",,,,,,,,,,,
4d910fdb9f5035437bdf4b03cc167be4c271000ff670779635d9f80f75346e6a,https://www.snap.com/political-ads/asset/a472e036c7b9df74a3e395dde058a0a411584d2567189fd07ce0153ff05572dd?mediaType=mp4,GBP,1827,955322,2018/08/23 15:16:38Z,2018/09/28 15:16:38Z,Dentsu Aegis Network,"10 Triton Street,London,NW1 3BF,GB",,Home Office,,,,,FEMALE,18-24,united kingdom,,,,,,,,,,,,,"Gamers,Hipsters & Trendsetters,Men's Lifestyle,Outdoor & Nature Enthusiasts,Parents & Family-Focused,American Football Fans,Family Travelers,Wellness & Healthy Lifestyle,Women's Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://www.cyberaware.gov.uk/
08fa8940ed6796b2fb51051234917e1f52b0a2ad7739fd8bc667b612aba0c871,https://www.snap.com/political-ads/asset/5cae0547f51cae1c9b593bf964d75b9576283691ab2cad63381265cf6a8308a6?mediaType=png,USD,111,36369,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Voto Latino,,,,,,18-25,united states,,,Texas 7th District,,,,,,,,,,,,,,,,,web_view_url:https://vota2018.org/
124f3ac4c9972ef862e3fb9000ca58c2c5e6b426194bb7b4a1e982adf09e2dc7,https://www.snap.com/political-ads/asset/ece5027c8704c100cd7193ebd88f04723de24faace51f2db9e715ed3be376d54?mediaType=mp4,USD,14,5397,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.","19 West 21st Street, 8th Floor,New York,10010,US",,DoSomething.org,,,,,,18-20,united states,,,,,,,,,,,,,,,,en,,,,"web_view_url:https://vote.dosomething.org/s/1?r=campaignID:8017,campaignRunID:8022,source:ads,source_details:snapchat&utm_medium=CPC&utm_source=Snapchat&utm_campaign=September&utm_term=Broad&utm_content=Ad%205"
c85648ad31ddcf452c3b8c59abb84c04e8d6d8f4d613fcf0a18d9c38daf218fe,https://www.snap.com/political-ads/asset/ee4a39e2a42c1e9d79d6dfbdce4a0642b95345f4861ec2122d3f4aed4517ee32?mediaType=mp4,USD,15,6616,2018/09/20 15:48:40Z,2018/09/21 22:00:04Z,Dave Creek Media,"1320 Oak Street,Conway,72034,US",,LobbyUp,,,,,,18-24,united states,Arkansas,,,,,,,,,,,,,IOS,Provided by Advertiser,en,,,,"ios_app:https://apps.apple.com/app/id389295969,android_app:https://play.google.com/store/apps/details?id=com.snapchat.android"
23bd2d96d7dd73492435c03d02a4bb29f8f0975ea13ea415a7f8a9d8635f8b4a,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,300,68511,2018/09/27 03:49:10Z,,OpenPoll Inc,US,,OpenPoll,,,,,,18-29,united states,,,,,"latitude 37.2679;longitude -76.0174;radius 13.04,latitude 37.80237611046989;longitude -75.5728725751438;radius 13.04,latitude 37.92113036847151;longitude -75.36012029259355;radius 7.12,latitude 37.56859245160808;longitude -75.79300878629913;radius 15.55,latitude 36.89851808564825;longitude -75.88369537105969;radius 18.73,latitude 36.63139717341831;longitude -76.0480280398483;radius 5.07,latitude 37.27999021266578;longitude -76.65442034266182;radius 6.66,latitude 37.16409914303128;longitude -76.54137501246998;radius 4.61,latitude 37.11915620492559;longitude -76.34887102902515;radius 2.0,latitude 37.189631503392846;longitude -76.43544640318117;radius 2.0,latitude 36.911911868204854;longitude -76.2371390078536;radius 2.0,latitude 36.984125957797005;longitude -76.27401521908892;radius 2.0,latitude 37.07035098997346;longitude -76.29211348142634;radius 2.0,latitude 37.15389949621674;longitude -76.38564984089737;radius 2.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://opoll.io/0WBBkS
f0753ae18642716fa8d5780f90e46ac57f30b6f30d4822b8cc80bc05a1b98be0,https://www.snap.com/political-ads/asset/092ff97f7446b80c33cd8314838953222aae53b56c7ec4e0781f6981cfc5bfdc?mediaType=jpg,USD,92,32732,2018/10/31 18:42:07Z,2018/11/07 02:00:00Z,BCom Solutions,"919 Central Ave,Auburn,68305,US",,Citizens for a Better Tomorrow,,,,,,18+,united states,,,,,,,,,"68127,68137",,,,,,Provided by Advertiser,,,,,web_view_url:https://mervreipe.com/healthcare/
455d7bd1eca7486c52a240257ec937ab884f82e4e5b0f34ed77e246e0351c587,https://www.snap.com/political-ads/asset/10d72a1f6d5d1f738f826bfe0a68d030954f75694c59c474580bb3f853b2b42a?mediaType=png,USD,150,40041,2018/11/03 15:00:00Z,2018/11/04 16:00:00Z,Committee to Elect Jack Serier,US,,Committee to Elect Jack Serier,,,,,,18+,united states,,,,,,,,,"55101,55102,55103,55104,55105,55106,55107,55108,55109,55110,55112,55113,55114,55116,55117,55119,55126,55127,55130",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.sheriffjack.com
2674c58b11601282da884f11696a4a7f268f0df5565d53867692a24671e30edd,https://www.snap.com/political-ads/asset/e04c3bc2392f788d5bf0c31ddf99854789bff13566747434f25ec9fc7ad72b2f?mediaType=mov,USD,448,130950,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,"235 E. Broadway, Suite 320, Long Beach, CA,Long Beach,90803,US",,Planned Parenthood,,,,,FEMALE,18+,united states,,,,,"latitude 33.680419175729;longitude -118.00801369854088;radius 6.9,latitude 33.687496350853436;longitude -117.80679381392788;radius 15.09,latitude 33.58862867771607;longitude -117.66656805423378;radius 12.13,latitude 34.09439883581922;longitude -117.64100864861823;radius 6.67,latitude 34.10877420952326;longitude -117.29214151713714;radius 7.12,latitude 34.518820726919515;longitude -117.28990480742516;radius 12.13",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.plannedparenthood.org/planned-parenthood-orange-san-bernardino/campaigns/birth-control-questions-2?utm_source=snapchat&utm_campaign=pposbc-snap-2
f88f4bf11411086e2ba8e0e4caf3bd39a8edfd0acfdfecd663a30597fa223abc,https://www.snap.com/political-ads/asset/5cb9f232eb1fc9dac1567aa3bb4d4f6fd01f7e21bc2e9823903124bf4cdfe5cb?mediaType=png,USD,58,11954,2018/09/28 23:10:14Z,2018/10/19 03:50:00Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,FEMALE,18+,united states,Nevada,,,,,,,,,,,,,,Provided by Advertiser,,Marital Status (Single),,,web_view_url:https://www.voterparticipation.org/online-voter-registration-by-state/
522e7287b12439988a7c9e07fda40402b9d09a401862a4fdc25216b230cdf4df,https://www.snap.com/political-ads/asset/a2896b062da580140d6fef2dc3616f0a6c49fc67bd76f3b87ac0b12168fe756d?mediaType=jpg,USD,343,111587,2018/10/31 16:32:53Z,2018/11/05 22:32:04Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",,Planned Parenthood Votes,,,,,FEMALE,18-34,united states,"Florida,Georgia,Nevada",,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.plannedparenthoodaction.org/voterguide
45d7697e2522ccdd56b699e832792b9b659f7159e180a2fb057ad4166a1fd338,https://www.snap.com/political-ads/asset/4b9c03f750b116aea446c56734edd1f4b3648819bfd61bd84caf83b631d001ab?mediaType=mp4,USD,2048,612521,2018/09/28 19:00:00Z,2018/10/27 03:59:00Z,Güd Marketing,"1223 Turner Ave., Suite 101,Lansing,48906,US",,Block Asian Carp,,,,,,18+,united states,,Indiana,,,,,Chicago,,,,,,"Adventure Seekers,Beachgoers & Surfers,Cycling Enthusiasts,Running Enthusiasts,Investors & Entrepreneurs,Math & Science Enthusiasts,Business News Watchers,Political News Watchers,Outdoor & Nature Enthusiasts,Water Sport Enthusiasts,Family Travelers,Sporting Goods Buyers - Bass Pro Shop,Sporting Goods Buyers - Cabelas,Sporting Goods Buyers - Dicks Sporting Goods,Sporting Goods Buyers - REI",,Provided by Advertiser,en,,,,web_view_url:https://blockasiancarp.org/take-action?utm_source=Snapchat&utm_campaign=Fall_2018
1542d95053467a8e16d9c4b347c5a6e948cd1cf0253a99279e45dfcd3076d99f,https://www.snap.com/political-ads/asset/a5f5acce55286a050eb15693ff5e0c39bf53efbf9e44650cd61f56be005a23f5?mediaType=mp4,USD,372,127804,2018/10/06 05:21:22Z,2018/10/09 06:59:59Z,"Maria Cantwell United States Senator for Washington ",US,,Paid For By Friends Of Maria,,,,,,18-30,united states,,,,,,,,,"98336,98355,98356,98361,98377,98522,98531,98532,98533,98538,98539,98542,98544,98564,98565,98570,98572,98582,98585,98591,98593,98596,98527,98554,98561,98577,98586,98614,98631,98637,98638,98640,98641,98644,98612,98621,98643,98647,98581,98603,98609,98611,98616,98624,98626,98632,98645,98649,98674,98601,98604,98606,98607,98622,98629,98642,98660,98661,98662,98663,98664,98665,98666,98668,98671,98675,98682,98683,98684,98685,98686,98687,98610,98639,98648,98651,98602,98605,98613,98617,98619,98620,98623,98628,98635,98650,98670,98672,98673,99322,98001,98002,98003,98010,98022,98024,98027,98029,98030,98031,98032,98038,98042,98045,98047,98050,98051,98058,98059,98065,98068,98074,98075,98092,98304,98321,98323,98328,98330,98338,98354,98360,98372,98374,98375,98385,98387,98390,98391,98396,98424,98558,98580,98801,98802,98811,98815,98816,98817,98821,98822,98826,98828,98831,98836,98847,98852,98901,98922,98925,98926,98934,98937,98940,98941,98943,98946,98950,98812,98814,98819,98827,98829,98832,98833,98834,98840,98841,98844,98846,98849,98855,98856,98857,98859,98862,99001,99003,99004,99005,99006,99008,99009,99011,99012,99013,99014,99016,99017,99018,99019,99020,99021,99022,99023,99025,99026,99027,99029,99030,99031,99032,99033,99034,99036,99037,99039,99040,99101,99102,99103,99104,99105,99107,99109,99110,99111,99113,99114,99116,99117,99118,99119,99121,99122,99125,99126,99128,99129,99130,99131,99133,99134,99135,99136,99137,99138,99139,99140,99141,99143,99144,99146,99147,99148,99149,99150,99151,99152,99153,99154,99155,99156,99157,99158,99159,99160,99161,99163,99164,99166,99167,99169,99170,99171,99173,99174,99176,99179,99180,99181,99185,99201,99202,99203,99204,99205,99206,99207,99208,99209,99210,99211,99212,99213,99214,99215,99216,99217,99218,99219,99220,99223,99224,99228,99251,99252,99256,99258,99260,99302,99323,99324,99326,99328,99329,99333,99335,99341,99344,99347,99348,99356,99359,99360,99361,99362,99363,99371,99401,99402,99403",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.sos.wa.gov/elections/register.aspx
efa687dc9ba49f352ae537b67040795ab24f17e2e3db22e46c8aca8fc65c4aac,https://www.snap.com/political-ads/asset/782e17ce5a43d84f65b660fec1e406e98034aa88c961273b04a47d504d21a660?mediaType=mp4,USD,4179,990392,2018/10/24 22:53:03Z,2018/11/07 00:00:59Z,Centro LLC,"11 E. Madison Ave. 6th Floor,,,Chicago,60602,US",,Save Animals Facing Extinction,,,,,,18-34,united states,Tennessee,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://protectesa.org/?utm_source=snp
3a7faf2d35c9473fc199ba394e2bc06b1bb5ee66cc88b47224def553756e492b,https://www.snap.com/political-ads/asset/33b4f152e43884354fffb0585a988553c7ebd4021e73991a1dab61e01fb04912?mediaType=mp4,GBP,182,109295,2018/11/27 13:45:23Z,2019/01/13 21:43:53Z,Amnesty International UK,"17-25 New Inn Yard,London,EC2A 3EA,GB",,Amnesty International UK,,,,,,18-24,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amnesty.org.uk/write-for-rights/action/northern-ireland-abortion?utm_source=Snapchat&utm_medium=Digital&utm_campaign=WFR&utm_content=NI-abortion-V14
