ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
51b078a4163c86c1219c8cf3a25f663b70da81a1bf5ff91f7f466d9110214601,https://www.snap.com/political-ads/asset/5af2b100b05e75b2ce3bf2121eb1b72c2689053f460f30d820d008a73da87bb7?mediaType=jpg,GBP,7,2675,2019/12/10 07:27:11Z,2019/12/12 09:23:18Z,Mid Suffolk Green Party,GB,Helen Geake,Mid Suffolk Green Party,,,,,,18+,united kingdom,,,,,"latitude 52.24667;longitude 0.7125;radius 3.0,latitude 52.21951753097048;longitude 0.6738832912966473;radius 7.63,latitude 52.20160322156508;longitude 0.7534104729684259;radius 3.0,latitude 52.1922736166419;longitude 0.8716829494304079;radius 11.3,latitude 52.3269236222572;longitude 0.8350780646821931;radius 8.73,latitude 52.264808970764506;longitude 0.7516529648500239;radius 8.73,latitude 52.29154956829973;longitude 1.028450435420126;radius 8.0,latitude 52.18910562163012;longitude 1.035785571513145;radius 8.35",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://campaigns.greenparty.org.uk/manifesto/
85772ea53fbc35895eceef294771c6401d18575b439adcd25e36653414cdda74,https://www.snap.com/political-ads/asset/2853f37e3fcc797e108bd3d15a165a536fef141e2b1b8395a973b21f90bb2aab?mediaType=png,USD,10,1425,2019/12/13 15:18:16Z,2020/01/01 04:59:59Z,Warren for President,"90 Cambridge Street,Charlestown,02129,US",Warren for President,Warren for President,,,,,,18+,united states,,,,,,,,,"36104,36106",,,,Collegiates,,Provided by Advertiser,,,,,web_view_url:https://my.elizabethwarren.com/page/s/ew-gun-safety-om?source=WFP2019-LB-HBCU-SN-US-ALSU&subsource=INT-COL-18_65-MF-ALSU-STA-GVP-ACCO&utm_source=Snapchat&utm_medium=STA&utm_campaign=WFP2019&utm_content=ALSU
6e68155fef84f10ba4deb044550d918c804527455c051b3f68693ccaeaba89c2,https://www.snap.com/political-ads/asset/e3334bbdeb91327d3c44b647fb3a7492eb61f244d62c2aa5c599d0e049b0848b?mediaType=mp4,EUR,666,112393,2019/12/03 11:48:45Z,2019/12/31 11:48:45Z,Digital Opptur,"Edvard Storms gate 2,OSLO,0166,NO","Julegryta ",Frelsesarmeen,,,,,,35+,norway,,,,,"latitude 59.91111;longitude 10.75278;radius 25.0,latitude 60.3925;longitude 5.32333;radius 25.0,latitude 69.65;longitude 18.96;radius 25.0,latitude 58.97;longitude 5.71;radius 25.0,latitude 58.15;longitude 7.99;radius 25.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://gi.frelsesarmeen.no/frelsesarmeen-gi-person/?utm_source=snapchat&utm_medium=snapad&utm_campaign=Julegryta#content
f275afd8dd85230e976b0805cc53dcf88d6321dcfad939d2d7a414c35f1a7fc7,https://www.snap.com/political-ads/asset/89a3a287bba2541401f77fd36a21b85d324dad5395e54ab4550dec69ab33c647?mediaType=png,USD,490,194695,2019/04/02 20:45:01Z,2019/04/08 20:45:01Z,Villageous LLC,US,,Amarillo Matters PAC,,,,,,18+,united states,,,,,,,"Amarillo,Lubbock",,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.unmetvetdemand.com
60ddcc556b3d40113e1d1aaf8d44cdbcd6301ed0dade4edede126ff2d17bdded,https://www.snap.com/political-ads/asset/3efc817959340664b8a4fbb937e0f50683b7382184fdbf6c4030410f5619e876?mediaType=mp4,USD,990,103039,2019/07/01 16:00:00Z,2020/01/08 04:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,,,,,15-17,united states,,,,,,,"Augusta - Aiken,Cedar Rapids - Waterloo - Iowa City & Dubuque,Cheyenne - Scottsbluff,Chicago,El Paso (las Cruces),Fargo - Valley City,Ft. Wayne,Hartford & New Haven,Houston,Jacksonville,Lincoln & Hastings - Kearney,Miami - Ft. Lauderdale,Rochester - Mason City - Austin,Sacramento - Stockton - Modesto,Savannah,Seattle - Tacoma,Sioux City,Springfield - Holyoke,Tallahassee - Thomasville,West Palm Beach - Ft. Pierce,Wichita Falls & Lawton,Bakersfield,Binghamton,Butte - Bozeman,Chico - Redding,Fresno - Visalia,Glendive,Great Falls,Helena,Mankato,Missoula,Monterey - Salinas,San Diego,San Francisco - Oakland - San Jose,Santa Barbara - Sanmar - San Luis Obispo,Syracuse,Utica,Watertown,Elmira (corning),Eureka",,,,,,,,,,,,,web_view_url:https://www.thetruth.com/content/what-animal-are-you?cid=social_asm_snapchat_toh_doug_quiz_6_1517
cf1146aaad37155938e1b01f4dddbff326a76256196bfe7885eb29b40145ee7f,https://www.snap.com/political-ads/asset/cd4f9c450e97a71310f04e652d7e2922dfa8b78a8f02ddb8bcfeb358d5994bbf?mediaType=mp4,USD,472,365717,2019/11/05 16:40:04Z,,Open Mind Developments Corporation Inc.,"604-460 Doyle Ave,Kelowna,V1Y0C2,CA",,Pela,,,,,,,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://pelacase.com/
3a8fa0fa1db6b1f2c4d2ddaf88c520301d27530cf0fd649897fdabdd4dd89657,https://www.snap.com/political-ads/asset/a7fc51978adf3ebceca19ceb190813f37714722a30da81e7d448b81f1937bea3?mediaType=mp4,EUR,52,33636,2019/01/26 23:00:00Z,2019/01/31 09:00:00Z,Venstres Ungdom,DK,,Venstres Ungdom,,,,,,14-16,denmark,,,,,,,,,,,,,,,Provided by Advertiser,da,,,,web_view_url:http://www.vu.dk/aktiv
526e5ffcf0a64e985423d9032c0a9c2734ec1576d05c17c885b06ddb2ba1c971,https://www.snap.com/political-ads/asset/d4773270030b7fefccfebed9f647f685d85a99cbc73c231148593b7007589c06?mediaType=png,USD,97,29956,2019/09/04 22:41:57Z,,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,,,,,,,,,"30802,30628,30108,30523,30176,30621,30517,30110,30740,30184,30752,31804,30582,31516,30707,30113,30546,31411,30540,31523,30292,30107,30535,30553,31808,31302,30525,30513,30173,30536,30728,30633,31014,30025,30650,31308,30646,31539,30656,31636,31329,31811,30009,31032,31558,30187,31546,30531,30720,31820,30747,31569,30814,30620,31503,30011,30290,31005,30436,31639,30230,31052,31620,30817,31788,31632,31513,30153,31321,30529,30742,31757,31029,30054,39845,30401,30417,30467,31316,31305,31023,31535,31036,30204,30635,30268,31216,31220,30504,31031,30442,31015,30824,30566,31768,39837,31320,31833,31027,39828,30501,30457,31537,31605,30326,30673,31533,30002,30071,30303,31903,30830,31030,31401,30901,30340,31201,30273,31082,31730,31087,31709,30313,30354,31407,30601,31719,31415,31701,31901,30277,30040,30506,30548,30705,30736,30114,30143,30534,30041,30512,30115,30189,30075,31410,30549,31312,30542,30265,30121,30655,30680,30152,30224,30907,31324,30338,30004,30120,30165,30342,30062,30076,30233,30132,30157,30518,30263,30064,30180,30307,30161,30188,30305,30577,30306,30066,30252,30024,30248,30043,31602,30067,30127,31525,30350,30019,30078,30606,30605,31322,31021,31904,30141,30345,31061,30341,31406,30144,31069,30014,30033,30721,31721,30030,30507,31210,30324,31909,30339,30240,30223,31794,30087,30008,30214,30016,30228,30122,30253,30134,30331,30909,30312,30060,31404,31419,30294,30238,31705,30315,30906,30096,30291,30044,30274,31405,30088,31906,30236,30308,30316,30260,30297,30213,30093,30106,31206,31313,30349,30012,30013,30344,30039,30281,30135,31601,30329,30046,30311,30241,30032","31421,31789,30726,31624,30138,31823,31756,39829,31307,31527,30148,31561,31552,30177,31097,30425,31711,30111,31563,30818,31060,31012,31648,31547,31781,30452,31094,30660,31638,31085,30069,30448,31083,30597,39861,30451,31071,39877,31836,31549,31720,31327,30602,39826,31704,31623,30336,30819,31007,30821,30332,31062,31812,30426,30118,30753,31049,30104,31562,30563,30576,31637,30568,30206,30511,30738,30527,30735,31773,31749,30555,31046,30257,30259,30295,30552,31738,30428,31606,31744,30627,30730,31565,30473,31822,39834,31075,30624,31830,30805,31076,30456,39854,30816,30413,31775,30471,30216,31826,30218,30293,30445,30669,39813,39851,39840,31301,30631,31315,30079,39870,30755,30103,30662,30710,30530,30145,30183,30739,30415,30276,30554,31522,30175,30622,31545,30427,31510,31793,30461,30666,30217,31024,30642,30125,31548,31008,31331,31064,30179,30683,31047,30643,31774,31750,31501,39819,30474,39817,30607,31096,31028,31643,31791,39823,30439,31779,30360,31408,30288,30317,31714,30021,30337,31520,31211,39842,31217,30068,30327,30533,30269,30677,30528,30028,30102,31763,31326,30022,30116,30215,30701,30101,30741,30319,30005,30809,31792,30286,30458,30092,30047,30309,30017,30052,30117,30519,31088,30813,30082,30328,30097,31707,30035,30083,31204,30126,30034,30168,30058,30904,30318,30038,31907,31093,30815,30045,30084,30080,30094,30296,30314,30310",,,,,,,,,,web_view_url:https://register2.rockthevote.com/?partner=101&source=CK-VPC-OVR20-SC-RTV.A02-GA-Zips-BO-18.35
f9b8744aed9cca88e4839a81a87febc0f5b4a358ff32119d8234e582853204bc,https://www.snap.com/political-ads/asset/75b1ef3a6f21e3ee31dfe2242bf9048ccc3cf8950e4045dcca8ff79f260f19d2?mediaType=mp4,EUR,524,153329,2019/09/03 12:20:42Z,2019/09/08 21:52:39Z,Fremskrittspartiet,"Karl Johans gate 25,Oslo,0159,NO",,Fremskrittspartiet,,,,,,18+,norway,,,,,,,"Fet,Skedsmo,Sorum",,,,,,,,Provided by Advertiser,,,,,
37118862d81cd4103f960e27958e801f52a89b8abaa25620ed72927bd251a946,https://www.snap.com/political-ads/asset/eb3ba390cff49f6d83472b926bf024ef6146a4dad81eb80c8fd81f330f53f5a4?mediaType=mp4,USD,86,95951,2019/09/17 21:21:41Z,,UnRestrict Minnesota,"200 University Ave W #200,St. Paul,55103,US",,UnRestrict Minnesota,,,,,,18+,united states,Minnesota,,,,,,,,,,,,,,,,,,,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsAdEngagement&utm_content=AccessHC_Vert_6s
ee40a205809d7620b4cd185e6ba0c035e0e91dd34785bd87704a3dc3b9adb88e,https://www.snap.com/political-ads/asset/c5101b8367d69a959b60306e8abc41ccd1fddc7c5b1ae848878de2d5a193a0fd?mediaType=mp4,USD,174427,103438876,2019/10/01 15:00:00Z,2019/12/04 05:59:00Z,General Mills,"P.O. Box 4614 Grand Central Station,New York,10163,US",,general mills,,,,,,18-,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://snap.jebbit.com/ogxqnpuj?L=Snapchat&JC=v2
f7e5a9161da82007be0d137f9c5d7ab397af62d8f122bdd86224bbeb2e697380,https://www.snap.com/political-ads/asset/64bab9624ce248525bbb225f58eb04191b812910e3799c25c88722197f206fd5?mediaType=png,USD,40,6742,2019/09/04 22:42:33Z,,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,,,,,,,,,"40461,42441,41092,42045,40046,42325,41635,40008,42729,41039,42082,42378,41265,40328,42456,41189,40107,41080,41256,41168,40060,40003,42411,42328,42784,42462,42355,41219,41043,42324,42120,40055,42757,42039,41557,41049,40176,42343,40109,41572,42036,42746,42733,42274,42327,42712,40385,40078,42076,40402,42740,40057,41255,42368,40119,41141,42349,41063,40076,41055,42079,41046,42442,42048,42776,42634,42215,42464,42337,40045,42286,41002,42170,40117,42649,42133,41603,42087,42160,41098,42518,41425,42406,41562,40037,42732,40815,40409,41774,41539,41174,40873,42051,42350,40374,42166,41222,41004,40468,41059,40486,42049,42528,42088,41647,42140,42713,42023,41262,42210,40489,42404,41086,41514,40322,41773,40371,40935,41723,41083,41553,40440,41348,42450,41776,41045,40823,41519,42266,42024,42202,41064,42653,42021,41645,41630,42259,42635,40806,40972,42461,40347,42410,40177,40854,40019,40516,41095,41649,41822,40771,42234,40510,42050,40026","42334,41052,40363,40110,41135,40473,41426,40743,42742,41421,42216,40816,42221,41713,40844,41271,40921,40062,40995,42326,41663,40930,42288,42720,41736,41517,40964,40801,42219,41859,41351,41772,42444,42558,41390,41778,41502,41397,42460,42070,40317,42356,40730,40932,40410,42702,41105,41538,41760,41065,40944,41096,42502,42063,42124,40452,42037,40157,42715,42157,40481,42040,40826,42458,41268,42764,41821,42354,41264,42069,41124,40316,42782,42214,41660,40862,41622,42232,40827,41554,41257,40012,41044,41826,42265,40870,40140,41837,42371,41659,42154,41234,41558,41214,41650,41845,41655,41604,40923,41352,41838,40953,41743,40943,41385,41260,40840,41564,41727,41547,42440,42603,41274,41669,41360,41834,41365,40824,41267,41616,41528,41839,41544,42207,42055,42436,40075,42413,40142,41010,42372,40387,40372,41531,41238,40068,40370,41121,42452,42027,42058,41003,41007,40379,41093,42409,42020,41033,40104,42044,42716,42647,40472,40734,41216,42159,40056,40737,40146,42217,40810,42455,42078,40144,40011,41749,42721,41640,40740,42351,42352,40759,41719,40828,41332,40111,42056,41722,42031,41231,41183,40442,41831,42519,40404,40313,40507,40121,40050,42724,40071,40059,41091,42366,41051,42567,41001,42167,41472,40311,41040,42743,40744,41143,40359,40031,41230,40337,42029,41465,40456,41144,40051,40360,40175,41017,41031,41102,40356,42127,40067,40324,40069,41522,42445,40769,41537,42765,40351,42748,41701,40513,40475,41301,42001,40033,42071,40219,42301,42437,40208,40203,40422,42276,41240,41011,41015,40211,41018,41016,40272,41014,40210,40508,40160",,,,,,,,,,web_view_url:https://register2.rockthevote.com/?partner=101&source=CK-VPC-OVR20-SC-RTV.A02-KY-Zips-BO-13.35
2f37da87af8b4d82928d23145262608f145f567c931275ec112ffb8f55420645,https://www.snap.com/political-ads/asset/9d15d9ed41cc026116290cffe5876ed3e9c28c2db7c6337924e9b702e67dbdf7?mediaType=mp4,EUR,7965,9512425,2019/02/27 18:29:18Z,2019/03/12 18:29:20Z,Dentsu Aegis Network France,"67 Av. de Wagram,Paris,75017,FR",,SIG,,,,,,18-24,france,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N3021.2656606SNAPCHAT/B22351221.240938522;dc_trk_aid=437945696;dc_trk_cid=112819796;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=
0b371d6f4b3d0ad0d38508639eb8af861b80bbd02f2a4bc0bfca1b7c9dd1c24f,https://www.snap.com/political-ads/asset/de22967e2a120189f74c8a1f227aff8d5233cca70120f5c0e1cb7bc96b7132f4?mediaType=mp4,USD,1,908,2019/12/13 08:39:19Z,,liberteeshop.com,US,,liberteeshop,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://libertyteeshop.com/products/trump-2020-american-flag-nomad-shoes
041a1bd02112a1245f4d7bb1d33f73f65896c272a87465c411fe42d4a228f9a0,https://www.snap.com/political-ads/asset/fe17941a654cc439351f2e0df2e3a7dced82242b41b47112e0e620e024d08e75?mediaType=mp4,CAD,320,281640,2019/06/03 07:00:00Z,2019/09/04 06:59:59Z,The Aber Group,"608-120 Eglinton Avenue East,Toronto,M4P1E2,CA",,Plan International Canada,,,,,FEMALE,21+,canada,,,,,,,,,,,,,"Advocates & Activists,Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Women's Lifestyle",,,en,,,,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social
1434817f5975aeaeb42fc1526d5175aa7c5e257c914f97a6ab818b6d3bd47887,https://www.snap.com/political-ads/asset/e71768b75db969eb17859e840083506071e0afa0b9be234f3a991d9523ab007c?mediaType=mp4,USD,4,121,2019/10/18 14:53:02Z,2019/11/06 00:00:00Z,ACRONYM,US,Get out the vote,ACRONYM,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/?utm_source=snap&utm_medium=paid-awr&utm_campaign=ppg-mob&utm_term=va-18b34-rv-v&utm_content=7A4A00FE
64c759f8cbcf0e789194cd7783474073f2ee91f5fea0d880e745dc3319b24785,https://www.snap.com/political-ads/asset/099853710d2664efc05b1ce7c19ce21f42446d17793bc4040772c3112bebe9af?mediaType=png,USD,5,294,2019/12/13 23:36:32Z,2019/12/31 23:34:43Z,Warren for President,"90 Cambridge Street,Charlestown,02129,US",Warren for President,Warren for President,,,,,,18+,united states,,,,,,,,,"30314,30310",,,,Collegiates,,Provided by Advertiser,,,,,web_view_url:https://my.elizabethwarren.com/page/s/ew-criminal-justice-reform-om?source=WFP2019-LB-HBCU-SN-US&subsource=INT-COL-18_65-MF-MHSCOL-STA-CJR-DECR&utm_source=Snapchat&utm_medium=STA&utm_campaign=WFP2019&utm_content=MHSCOL
ae9564dcb87b2e4bc627f14904e8a83fc713b1d79b1159f0d4ec3828361c5668,https://www.snap.com/political-ads/asset/94e841419fd99b223859be465b3a4b8fc9dd55d4277367867d93847df6394434?mediaType=mp4,GBP,22,10752,2019/11/26 00:35:57Z,2019/11/26 23:00:00Z,HOPE not hate Charitable Trust,"1 Clothier St,London,E1 POA,GB",,HOPE not hate Charitable Trust,,,,,,18-40,united kingdom,,,,,,,,,"pl1 4,pl1 5,pl2 1,pl2 2,pl2 3,pl3 4,pl3 5,pl3 6,pl4 0,pl4 7,pl4 8,pl4 9",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.gov.uk/register-to-vote
421e6d59761e267cad1b4ddb36b6df9b3d1174b5a5276ff08bff0e3d5fa8d396,https://www.snap.com/political-ads/asset/f04f501d7dd3f689ebea1aa8729f78dc10a1e5b603d67a42554abba9125509bf?mediaType=png,USD,26,1478,2019/12/13 16:44:13Z,2020/01/01 04:59:59Z,Warren for President,"90 Cambridge Street,Charlestown,02129,US",Warren for President,Warren for President,,,,,,18+,united states,,,,,,,,,20715,,,,Collegiates,,Provided by Advertiser,,,,,web_view_url:https://my.elizabethwarren.com/page/s/ew-ban-private-prisons-om?source=WFP2019-LB-HBCU-SN-US-BOWU&subsource=INT-COL-18_65-MF-BOWU-STA-BPP-SU&utm_source=Snapchat&utm_medium=STA&utm_campaign=WFP2019&utm_content=BOWU
e49e464b3bd0a4d3d98827a64e43f1326bc5cc8777a5669b5b8356f28adc3c33,https://www.snap.com/political-ads/asset/06a799836fcb3b464fe9ee360974b1d09726077130cd2d3eceeb0f2f62be8349?mediaType=mp4,GBP,85,28707,2019/11/22 06:00:00Z,2019/11/25 23:59:59Z,Vote For Your Future,GB,General Election,Vote For Your Future,,,,,,18-24,united kingdom,,,,,,,,,"cv31 1,cv31 2,cv31 3,cv32 4,cv32 5,cv32 6,cv32 7,cv33 9,cv34 4,cv34 5,cv34 6,cv35 0,cv35 7,cv35 8",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.gov.uk/register-to-vote
44684c5a68a3ae87663cb7771d99fad81ef37971669a9a6b8edde16808fbc114,https://www.snap.com/political-ads/asset/647eb818e8895e4a947a928b53ea46bfdf0596727e97c35f738f7f8f8dcba809?mediaType=mp4,EUR,140,98323,2019/09/19 11:34:05Z,2019/09/26 11:34:05Z,Avaaz Foundation,US,,Avaaz Foundation,,,,,,,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://secure.avaaz.org/en/event/global_climate_strike/_Global_Climate_Strike_NYC
1ebb00f7985c55bf0a62e34cd7cf9da5331ed52df2fe3ffee6faf82404254d5c,https://www.snap.com/political-ads/asset/88d4f3b7181a5bb9036367efd756b5b3064d08e4777b93fdc38f029df32a51e5?mediaType=mp4,USD,2025,455132,2019/10/02 16:00:00Z,2019/10/09 06:59:59Z,Innsikt - Eniro Norge AS,"INX9005-001,Östersund,83190,SE",,Statens Legemiddelverk,,,,,,35++,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://bit.ly/3iEx8d5
8363f9c9f7ffcd79675b06980dad3748c19e832a004338c8c057f045b85735c7,https://www.snap.com/political-ads/asset/e041879fa65cbcc1ea7e625c4f4f43fca17cfb2e3304a77808a4d3148cb38a52?mediaType=mp4,USD,22,3418,2019/09/17 13:06:58Z,2019/10/16 20:00:11Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",,United We Dream Action,,,,,,18-29,united states,Florida,,,,,,,,,,,,,,,,,,,web_view_url:https://actionnetwork.org/forms/join-the-fight-against-ice
